Point Source_RN;Point Source_RS;Point Source_RO;Point Source_OX;Point Source_OY;Point Source_OZ;Point Source_DX;Point Source_DY;Point Source_DZ;Point Source_EN;Point Source_PL;Point Source_S0;Point Source_S1;Point Source_S2;Point Source_S3
32;2;0;-0.00168980812243581;-0.05177544493198660;-0.24236456910539000;0.00116602859991650;-0.00093423104513460;0.99999888379420600;100;0;1;1;0;0
33;2;0;0.06173729381782720;-0.05233923552007640;0.04428646720359430;-0.00115813076644304;-0.00235571269812291;0.99999655466947100;100;0;1;1;0;0
34;2;0;0.01575050577516340;0.03644005367534540;0.49437566025093200;-0.00091184288906155;0.00006268048784987;0.99999958230676400;100;0;1;1;0;0
35;2;0;0.04339556623342230;0.05506686511087910;-0.18962582012681800;0.00019806120896465;0.00122870267374269;0.99999922553044900;100;0;1;1;0;0
36;2;0;-0.02452468634041350;-0.05893803180881950;0.21959959846108400;-0.00008946898258887;0.00018068540281736;0.99999997967404300;100;0;1;1;0;0
37;2;0;-0.07674698234760290;0.03523863161076410;-0.38143879251441000;-0.00128013535162513;-0.00186664205148013;0.99999743844718600;100;0;1;1;0;0
38;2;0;0.06534268016472470;-0.00695071320802664;0.23887654728630000;-0.00010781878395147;0.00009288081173957;0.99999998987413200;100;0;1;1;0;0
39;2;0;-0.00098326780336247;-0.00727391599530917;-0.47480019286862600;0.00158220236883981;0.00046983682678112;0.99999863794358200;100;0;1;1;0;0
40;2;0;0.00238207511289755;0.08560008455464380;0.08179668423350420;-0.00079949509247882;0.00177164246415332;0.99999811104350400;100;0;1;1;0;0
41;2;0;-0.04210047377971950;-0.02780102029455330;-0.32246262707184000;-0.00006275561578103;0.00120269077621236;0.99999927479805200;100;0;1;1;0;0
42;2;0;0.01498711651633630;0.00277445492817232;0.19757145538818100;0.00021997816418122;0.00007041878496558;0.99999997332540100;100;0;1;1;0;0
43;2;0;-0.05699863390142510;0.10182337599887900;0.27829645424155500;0.00165208301967345;-0.00138197033241857;0.99999768038715800;100;0;1;1;0;0
44;2;0;-0.02982815002356530;-0.04070635935471300;-0.47981037318862100;-0.00029406980040193;0.00108965949468930;0.99999936308236600;100;0;1;1;0;0
