Point Source_RN;Point Source_RS;Point Source_RO;Point Source_OX;Point Source_OY;Point Source_OZ;Point Source_DX;Point Source_DY;Point Source_DZ;Point Source_EN;Point Source_PL;Point Source_S0;Point Source_S1;Point Source_S2;Point Source_S3
34;2;0;2.02432663950991;3.01892788307126;0.33720614591386;0.00612092591750;-0.00511480592993;0.99996818600704;100;0;1;1;0;0
35;2;0;1.98568338601763;2.99970459882613;-0.01842071080873;0.00588936316289;-0.00505861987575;0.99996986242911;100;0;1;1;0;0
36;2;0;1.99077285833063;2.98984230884552;-0.25569553480181;0.00625219772853;-0.00509890572754;0.99996745506239;100;0;1;1;0;0
37;2;0;1.99726672457726;2.98971697499262;-0.16814672792532;0.00554309463337;-0.00454877479072;0.99997429104442;100;0;1;1;0;0
38;2;0;1.99581485786073;3.01106300455395;-0.11254691843213;0.00577216501920;-0.00472427054766;0.99997218130245;100;0;1;1;0;0
39;2;0;2.01992647365192;3.01378988063617;-0.43713124673225;0.00595744396097;-0.00492375497394;0.99997013230317;100;0;1;1;0;0
40;2;0;2.00536939258175;2.98609132355466;-0.07969992938887;0.00568790027533;-0.00465135513397;0.99997300597860;100;0;1;1;0;0
41;2;0;2.00208808801871;3.00500855410831;0.32505650974601;0.00630059476150;-0.00531877901415;0.99996600596993;100;0;1;1;0;0
42;2;0;1.97897586705616;2.99626572404790;0.22752646762951;0.00594103005026;-0.00530417127068;0.99996828446160;100;0;1;1;0;0
43;2;0;2.02195612735494;3.00348076022943;-0.07230399039300;0.00554180211159;-0.00456998874268;0.99997420148334;100;0;1;1;0;0
44;2;0;1.99920540192865;2.99637417073665;-0.40524667669420;0.00619331037015;-0.00510527549313;0.99996778901563;100;0;1;1;0;0
45;2;0;2.02313172588236;3.00341835861830;0.09645005438600;0.00557335092297;-0.00540545292255;0.99996985896486;100;0;1;1;0;0
46;2;0;1.98646804349922;3.00392879947118;-0.39369534973329;0.00584156988722;-0.00490928173830;0.99997088708325;100;0;1;1;0;0
47;2;0;2.01082599967361;2.98179362295823;-0.46725583730560;0.00637283594718;-0.00480361656766;0.99996815560790;100;0;1;1;0;0
48;2;0;2.03007497187064;3.01807962545960;0.37151775094404;0.00601205957367;-0.00488389269060;0.99997000091596;100;0;1;1;0;0
49;2;0;2.00327982651121;2.99948637934793;-0.13998262456574;0.00598819170287;-0.00540008627493;0.99996748978572;100;0;1;1;0;0
50;2;0;1.97086606873966;2.98911943081607;0.13158236020599;0.00558839718657;-0.00541380263963;0.99996972982079;100;0;1;1;0;0
51;2;0;2.03064201182084;2.98377526144335;-0.46226651340534;0.00602863733201;-0.00533659511110;0.99996758761699;100;0;1;1;0;0
52;2;0;1.97626839191057;3.01235370930045;-0.35025376981965;0.00621515131407;-0.00473244298343;0.99996948747327;100;0;1;1;0;0
53;2;0;2.03104969465994;2.99484967601027;-0.16217302256426;0.00631645841339;-0.00513855416335;0.99996684825759;100;0;1;1;0;0
54;2;0;2.00790851581185;3.01973507782174;-0.25629554674173;0.00622306949263;-0.00498713521750;0.99996820043860;100;0;1;1;0;0
55;2;0;2.03059948582284;2.99657500568852;0.42376745889786;0.00570695991029;-0.00459790480873;0.99997314457937;100;0;1;1;0;0
56;2;0;2.01642121352063;3.01605517068795;-0.29541390945142;0.00614650340898;-0.00509144956755;0.99996814831131;100;0;1;1;0;0
57;2;0;1.99270880511819;2.99602780491160;-0.18724649562641;0.00648999079561;-0.00468480866973;0.99996796578051;100;0;1;1;0;0
58;2;0;2.03207858090622;3.01813412225635;0.44810043438276;0.00588468356990;-0.00511399114766;0.99996960833509;100;0;1;1;0;0
59;2;0;2.01302201568463;3.01175589413832;0.34773086906007;0.00645419403663;-0.00544520265623;0.99996434593808;100;0;1;1;0;0
60;2;0;2.00663926895058;2.99181736233385;0.41514475680511;0.00557868944962;-0.00536890275284;0.99997002610441;100;0;1;1;0;0
61;2;0;1.97005979679548;3.01194528632602;-0.12868180895730;0.00636393306284;-0.00477829395252;0.99996833363006;100;0;1;1;0;0
62;2;0;1.98416575017374;2.98322647467842;0.00603462582492;0.00591181887133;-0.00485086337063;0.99997075933359;100;0;1;1;0;0
63;2;0;1.97130201764181;3.01992737250714;-0.22629774157935;0.00624233714677;-0.00548344042768;0.99996548195826;100;0;1;1;0;0
64;2;0;2.01448998994549;3.01294378075442;-0.44595156672342;0.00621964343286;-0.00508105082238;0.99996774895899;100;0;1;1;0;0
65;2;0;1.96790584859322;2.98274710630819;0.30907491451778;0.00554123421917;-0.00533294615800;0.99997042676701;100;0;1;1;0;0
66;2;0;1.97391469371589;3.01628647676333;0.40619109426753;0.00626933527910;-0.00525613359243;0.99996653368741;100;0;1;1;0;0
67;2;0;2.01091803196178;2.99844976573854;0.43878305695274;0.00553507079985;-0.00549917904267;0.99996956054727;100;0;1;1;0;0
68;2;0;2.03102178396934;2.98506777524735;-0.18509359197615;0.00634231493531;-0.00518104274882;0.99996646535636;100;0;1;1;0;0
69;2;0;1.98677844520329;3.00762980147368;-0.38392485175660;0.00634916448337;-0.00503438797146;0.99996717098519;100;0;1;1;0;0
70;2;0;2.02538010622501;2.98533378036726;-0.24252333575039;0.00571719917266;-0.00473813377158;0.99997243148098;100;0;1;1;0;0
71;2;0;1.97314448012946;3.00525814643302;0.28555976125432;0.00634334594730;-0.00501607107788;0.99996729996192;100;0;1;1;0;0
72;2;0;1.99122705511433;3.01608664978819;-0.12972164518745;0.00603517584564;-0.00516551496940;0.99996844655600;100;0;1;1;0;0
73;2;0;1.98920477774641;2.98367105415009;0.41852216963615;0.00615978782266;-0.00496300283002;0.99996871231899;100;0;1;1;0;0
74;2;0;1.97290293838706;3.01610454999857;0.17623524954992;0.00574032268461;-0.00531314033087;0.99996940914975;100;0;1;1;0;0
75;2;0;1.98731557905570;2.99928126928505;0.22359825122869;0.00614284528966;-0.00483014408674;0.99996946711380;100;0;1;1;0;0
76;2;0;1.98725042177826;3.00011972660367;-0.41914599410058;0.00581570824704;-0.00517403894054;0.99996970297036;100;0;1;1;0;0
77;2;0;1.98160595221091;3.00833706792848;0.34129891449377;0.00617729458906;-0.00533285053832;0.99996670031391;100;0;1;1;0;0
78;2;0;1.99249634077311;3.00007907886796;0.32736232108112;0.00594488960224;-0.00527475206400;0.99996841714040;100;0;1;1;0;0
79;2;0;2.02458569673249;3.01072662942489;-0.42248202118604;0.00620369000623;-0.00483127547505;0.99996908602596;100;0;1;1;0;0
80;2;0;2.01305634069065;2.99173393421087;-0.39684768747635;0.00599266139867;-0.00471382905486;0.99997093349007;100;0;1;1;0;0
81;2;0;1.98147294388934;3.01423088614359;-0.27538265861801;0.00579359350682;-0.00527310998206;0.99996931382188;100;0;1;1;0;0
